LC;family;predator;detail;resource_abundance;E/N ;obs_broad;taxon;resource;FO;PO;Pbiomass;obsPO;obs_FO.PO;siteID;country;site;obs_site;lat;long;n_sample;method;year_start_sampling;year_end_sampling;sampling_period_months;season;ref;other references;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Akodon azarae;0.013;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Akodon molinae;0.033;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;genus;Calomys sp;0.064;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;genus;Cavia sp;0.018;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;genus;Ctenomys sp;0.018;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;genus;Graomys sp;0.003;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;genus;Necromys sp;0.003;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;genus;Oligoryzomys sp;0.01;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Oxymycterus rufus;0.158;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Reithrodon auritus;0.003;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Lagostomus maximus;0.003;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;other;Small mammals;0.084;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Lagomorpha;0.01;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;E;;sp;Lepus europaeus;0.01;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Cingulata;0.005;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Perissodactyla;0.179;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Equus caballus;0.179;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Artiodactyla;0.059;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Bos taurus;0.059;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Ovis aries;0.051;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Carnivora;0.015;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Lycalopex gymnocercus;0.015;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;other;Big mammals;0.064;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;class;Aves;0.105;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;other;Aves n.i.;0.105;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;other;Eggs;0.003;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;class;Reptilia;0.018;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;sp;Tupinambis teguixin;0.003;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;other;Reptilia n.i.;0.018;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;class;Actinopterygii;0.005;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;other;Vertebrates n.i.;0.005;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;PG;broad;Invertebrates;0.574;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;class;Gastropoda;0.008;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;class;Insecta;0.426;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Coleoptera;0.426;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
LC;Canidae;Lycalopex gymnocercus;Total;1;;;order;Orthoptera;0.311;NA;NA;NA;;ARG25_PPET;Argentina;Parque Provincial Ernesto Tonquist, Provincia de Buenos Aires, Argentina;;-38.05;-62.00;392;scat;1999;2004;;;Birochio, 2008;;
